number,incident_state,category,subcategory,symptom,impact_clean,urgency_clean,priority_clean,contact_type,reassignment_count,reopen_count,made_sla,mttr_minutes,assignment_group
INC0031668,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,8.0,Group 70
INC0031669,Closed,Category 23,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,4210.0,Group 20
INC0031670,Closed,Category 53,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,1,0,True,23.0,Group 70
INC0031671,Closed,Category 37,Subcategory 123,Symptom 491,Medium,Medium,P3,Phone,0,0,False,14192.0,Group 47
INC0031673,Closed,Category 22,Subcategory 277,Symptom 388,Medium,Medium,P3,Phone,3,0,True,7282.0,Group 24
INC0031674,Closed,Category 57,Subcategory 170,Symptom 296,High,High,P1,Phone,0,0,False,18147.0,Group 65
INC0031675,Closed,Category 57,Subcategory 185,Symptom 491,Medium,Medium,P3,Phone,1,0,True,7008.0,Group 28
INC0031676,Closed,Category 28,Subcategory 174,,Medium,Medium,P3,Phone,0,0,True,27.0,Group 70
INC0031677,Closed,Category 23,Subcategory 75,,Medium,Medium,P3,Phone,1,0,True,16.0,Group 70
INC0031678,Closed,Category 20,Subcategory 125,Symptom 517,Medium,Medium,P3,Phone,0,0,True,20.0,Group 70
INC0031679,Closed,Category 37,Subcategory 135,Symptom 372,Medium,Medium,P3,Phone,1,0,True,5659.0,Group 49
INC0031680,Closed,Category 53,Subcategory 82,Symptom 491,Medium,Medium,P3,Phone,1,0,True,35.0,Group 70
INC0031681,Closed,Category 53,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,8.0,Group 70
INC0031682,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,6.0,Group 70
INC0031683,Closed,Category 46,Subcategory 231,Symptom 491,Medium,Medium,P3,Phone,2,0,False,34394.0,Group 37
INC0031684,Closed,Category 20,Subcategory 103,Symptom 387,Medium,Medium,P3,Phone,0,0,True,15.0,Group 70
INC0031685,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,1,0,True,44.0,Group 39
INC0031686,Closed,Category 43,Subcategory 105,Symptom 491,Medium,Medium,P3,Phone,1,1,False,25670.0,Group 43
INC0031688,Closed,Category 42,Subcategory 223,,Medium,Medium,P3,Phone,1,0,False,15878.0,Group 70
INC0031689,Closed,Category 61,Subcategory 36,Symptom 491,Medium,Medium,P3,Phone,0,0,True,4026.0,Group 73
INC0031690,Closed,Category 37,Subcategory 123,Symptom 118,Medium,Medium,P3,Phone,0,0,True,4120.0,Group 48
INC0031692,Closed,Category 26,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,13.0,Group 70
INC0031693,Closed,Category 46,Subcategory 251,Symptom 218,Medium,Medium,P3,Phone,0,0,True,15.0,Group 22
INC0031694,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,10.0,Group 70
INC0031695,Closed,Category 24,Subcategory 30,Symptom 51,High,Medium,P2,Phone,0,0,False,30.0,Group 23
INC0031696,Closed,Category 23,Subcategory 174,,Medium,Medium,P3,Phone,1,0,True,5653.0,Group 72
INC0031697,Closed,Category 46,Subcategory 174,,Medium,Medium,P3,Phone,0,0,True,33.0,Group 39
INC0031698,Closed,Category 28,Subcategory 174,Symptom 491,Medium,High,P2,Phone,1,0,False,51.0,Group 20
INC0031700,Closed,Category 26,Subcategory 164,Symptom 295,Medium,Medium,P3,Phone,0,0,True,16.0,Group 70
INC0031701,Closed,Category 19,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,3,0,True,121.0,Group 59
INC0031702,Closed,Category 9,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,115.0,Group 27
INC0031704,Closed,Category 9,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,113.0,Group 27
INC0031705,Closed,Category 9,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,114.0,Group 27
INC0031706,Closed,Category 9,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,111.0,Group 27
INC0031707,Closed,Category 53,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,7269.0,Group 24
INC0031708,Closed,Category 42,Subcategory 174,,Medium,Medium,P3,Phone,1,0,True,61.0,Group 39
INC0031709,Closed,Category 37,Subcategory 285,Symptom 587,Medium,Medium,P3,Phone,0,0,True,2.0,Group 46
INC0031712,Closed,Category 26,Subcategory 175,Symptom 491,Medium,Medium,P3,Phone,0,0,True,8.0,Group 70
INC0031713,Closed,Category 37,Subcategory 285,Symptom 587,Medium,Medium,P3,Phone,0,0,True,2.0,Group 46
INC0031714,Closed,Category 42,Subcategory 223,Symptom 532,Medium,Medium,P3,Phone,1,0,True,3970.0,Group 39
INC0031715,Closed,Category 42,Subcategory 223,Symptom 532,Medium,Medium,P3,Phone,0,0,True,55.0,Group 70
INC0031717,Closed,Category 37,Subcategory 285,Symptom 587,Medium,Medium,P3,Phone,0,0,True,2.0,Group 46
INC0031719,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,4.0,Group 70
INC0031720,Closed,Category 26,Subcategory 174,,Medium,Medium,P3,Phone,0,0,True,32.0,Group 70
INC0031723,Closed,Category 20,Subcategory 125,Symptom 208,Medium,Medium,P3,Phone,0,0,True,91.0,Group 70
INC0031724,Closed,Category 26,Subcategory 164,Symptom 420,Medium,Medium,P3,Phone,0,0,True,56.0,Group 70
INC0031725,Closed,Category 42,Subcategory 223,Symptom 532,Medium,Medium,P3,Phone,1,0,True,39.0,Group 39
INC0031728,Closed,Category 32,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,1,0,True,6305.0,Group 70
INC0031729,Closed,Category 37,Subcategory 123,Symptom 127,Medium,Medium,P3,Phone,1,0,False,14039.0,Group 70
INC0031730,Closed,Category 26,Subcategory 175,Symptom 491,Medium,Medium,P3,Phone,0,0,True,23.0,Group 70
INC0031731,Closed,Category 53,Subcategory 174,,Medium,Medium,P3,Phone,0,0,True,4420.0,Group 12
INC0031732,Closed,Category 53,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,8.0,Group 30
INC0031734,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,9.0,Group 70
INC0031735,Closed,Category 37,Subcategory 135,Symptom 87,Medium,High,P2,Phone,1,0,False,25.0,Group 46
INC0031736,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,8.0,Group 70
INC0031738,Closed,Category 42,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,1,0,True,3820.0,Group 39
INC0031739,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,12.0,Group 70
INC0031740,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,10.0,Group 70
INC0031743,Closed,Category 53,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,13.0,Group 70
INC0031744,Closed,Category 57,Subcategory 101,Symptom 491,Medium,Medium,P3,Phone,1,0,True,64.0,Group 76
INC0031745,Closed,Category 26,Subcategory 175,Symptom 491,Medium,Medium,P3,Phone,0,0,True,13.0,Group 70
INC0031746,Closed,Category 32,Subcategory 9,Symptom 491,Medium,Medium,P3,Phone,0,0,True,32.0,Group 70
INC0031747,Closed,Category 46,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,0,0,True,10.0,Group 39
INC0031748,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,6.0,Group 70
INC0031749,Closed,Category 42,Subcategory 223,,High,High,P1,Phone,1,0,False,76.0,Group 12
INC0031750,Closed,Category 26,Subcategory 164,Symptom 420,Medium,Medium,P3,Phone,0,0,True,13.0,Group 70
INC0031754,Closed,Category 46,Subcategory 231,Symptom 263,Medium,Medium,P3,Phone,0,0,True,4437.0,Group 37
INC0031756,Closed,Category 53,Subcategory 127,Symptom 10,Medium,Medium,P3,Phone,4,0,False,29745.0,Group 70
INC0031758,Closed,Category 9,Subcategory 164,Symptom 491,Medium,Medium,P3,Phone,0,0,False,17064.0,Group 29
INC0031759,Closed,Category 24,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,5248.0,Group 24
INC0031760,Closed,Category 32,Subcategory 9,Symptom 491,Medium,Medium,P3,Phone,0,0,True,6783.0,Group 70
INC0031761,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,8.0,Group 70
INC0031762,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,5.0,Group 70
INC0031763,Closed,Category 46,Subcategory 220,Symptom 71,Medium,Medium,P3,Phone,0,0,True,3785.0,Group 66
INC0031764,Closed,Category 53,Subcategory 114,Symptom 491,Medium,Medium,P3,Phone,1,0,True,3835.0,Group 70
INC0031765,Closed,Category 44,Subcategory 59,Symptom 491,Medium,Medium,P3,Phone,0,0,False,18247.0,Group 5
INC0031766,Closed,Category 57,Subcategory 170,Symptom 241,Medium,High,P2,Phone,0,0,False,19974.0,Group 65
INC0031767,Closed,Category 37,Subcategory 135,Symptom 118,Medium,Medium,P3,Phone,0,0,True,18.0,Group 70
INC0031769,Closed,Category 46,Subcategory 94,Symptom 609,Medium,Medium,P3,Phone,0,0,True,7114.0,Group 33
INC0031770,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,12.0,Group 70
INC0031771,Closed,Category 42,Subcategory 223,,Medium,Medium,P3,Phone,0,0,True,13.0,Group 70
INC0031772,Closed,Category 19,Subcategory 163,,Medium,Medium,P3,Phone,0,0,True,4174.0,Group 72
INC0031773,Closed,Category 44,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,False,28317.0,Group 5
INC0031774,Closed,Category 42,Subcategory 223,,Medium,Medium,P3,Phone,0,0,True,7.0,Group 70
INC0031775,Closed,Category 42,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,3,0,True,3830.0,Group 39
INC0031776,Closed,Category 61,Subcategory 36,Symptom 491,Medium,Medium,P3,Phone,3,0,False,19821.0,Group 23
INC0031777,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,5.0,Group 70
INC0031778,Closed,Category 42,Subcategory 223,,Medium,Medium,P3,Phone,0,0,True,5.0,Group 70
INC0031779,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,13.0,Group 70
INC0031780,Closed,Category 46,Subcategory 231,Symptom 491,Medium,High,P2,Phone,0,0,False,4420.0,Group 37
INC0031781,Closed,Category 32,Subcategory 9,Symptom 491,Medium,Medium,P3,Phone,0,0,True,3.0,Group 70
INC0031783,Closed,Category 57,Subcategory 184,Symptom 491,Medium,Medium,P3,Phone,2,0,False,13927.0,Group 54
INC0031784,Closed,Category 28,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,11.0,Group 70
INC0031788,Closed,Category 24,Subcategory 164,Symptom 491,Medium,Medium,P3,Phone,0,0,True,4177.0,Group 29
INC0031789,Closed,Category 46,Subcategory 251,,Medium,Medium,P3,Phone,0,0,True,4119.0,Group 22
INC0031790,Closed,Category 57,Subcategory 170,Symptom 534,Medium,Medium,P3,Phone,0,0,True,17.0,Group 70
INC0031791,Closed,Category 57,Subcategory 170,Symptom 387,Medium,Medium,P3,Phone,2,0,False,18600.0,Group 24
INC0031794,Closed,Category 46,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,1,0,True,3850.0,Group 70
INC0031795,Closed,Category 35,Subcategory 28,,Medium,Medium,P3,Phone,0,0,True,112.0,Group 70
INC0031797,Closed,Category 37,Subcategory 123,Symptom 491,Medium,Medium,P3,Phone,5,0,False,29833.0,Group 70
INC0031798,Closed,Category 26,Subcategory 175,,Medium,Medium,P3,Phone,0,0,True,50.0,Group 70
INC0031799,Closed,Category 46,Subcategory 231,Symptom 263,Medium,Medium,P3,Phone,0,0,True,4290.0,Group 37
INC0031800,Closed,Category 46,Subcategory 255,Symptom 280,Medium,Medium,P3,Phone,0,0,True,6674.0,Group 6
INC0031803,Closed,Category 46,Subcategory 231,Symptom 263,Medium,Medium,P3,Phone,0,0,True,4217.0,Group 37
INC0031804,Closed,Category 53,Subcategory 82,Symptom 491,Medium,Medium,P3,Phone,2,0,True,4048.0,Group 70
INC0031805,Closed,Category 26,Subcategory 175,Symptom 116,Medium,Medium,P3,Phone,0,0,True,,Group 70
INC0031806,Closed,Category 46,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,0,0,True,6.0,Group 70
INC0031808,Closed,Category 46,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,1,0,True,3582.0,Group 39
INC0031809,Closed,Category 57,Subcategory 170,Symptom 241,Medium,High,P2,Phone,0,0,False,154.0,Group 65
INC0031810,Closed,Category 46,Subcategory 231,Symptom 491,Medium,Medium,P3,Phone,0,0,True,4207.0,Group 37
INC0031811,Closed,Category 23,Subcategory 75,,Medium,Medium,P3,Phone,1,0,False,11714.0,Group 70
INC0031812,Closed,Category 37,Subcategory 135,Symptom 118,Medium,Medium,P3,Phone,0,0,True,35.0,Group 70
INC0031813,Closed,Category 40,Subcategory 44,Symptom 7,Medium,Medium,P3,Phone,0,0,True,6906.0,Group 70
INC0031814,Closed,Category 26,Subcategory 175,Symptom 491,Medium,Medium,P3,Phone,2,0,False,19779.0,Group 70
INC0031815,Closed,Category 37,Subcategory 135,Symptom 495,Medium,Medium,P3,Phone,2,0,True,3683.0,Group 46
INC0031816,Closed,Category 37,Subcategory 174,,Medium,Medium,P3,Phone,0,0,True,3564.0,Group 46
INC0031818,Closed,Category 46,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,0,0,True,5.0,Group 70
INC0031819,Closed,Category 26,Subcategory 174,,Medium,Medium,P3,Phone,0,0,True,3.0,Group 70
INC0031820,Closed,Category 57,Subcategory 170,Symptom 491,Medium,Medium,P3,Phone,1,0,True,6289.0,Group 56
INC0031821,Closed,Category 37,Subcategory 135,Symptom 118,Medium,Medium,P3,Phone,1,0,True,3424.0,Group 24
INC0031823,Closed,Category 57,Subcategory 170,,Medium,Medium,P3,Phone,1,0,True,8.0,Group 70
INC0031824,Closed,Category 43,Subcategory 105,,Medium,Medium,P3,Phone,1,0,True,3367.0,Group 39
INC0031825,Closed,Category 26,Subcategory 175,,Medium,Medium,P3,Phone,0,0,True,4.0,Group 70
INC0031826,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,3.0,Group 70
INC0031827,Closed,Category 46,Subcategory 223,,Medium,Medium,P3,Phone,0,0,True,4.0,Group 70
INC0031828,Closed,Category 53,Subcategory 80,,Medium,Medium,P3,Phone,1,0,True,35.0,Group 70
INC0031829,Closed,Category 26,Subcategory 175,,Medium,Medium,P3,Phone,0,0,True,4.0,Group 70
INC0031831,Closed,Category 42,Subcategory 174,,Low,Low,P4,Phone,0,0,False,29564.0,Group 51
INC0031834,Closed,Category 9,Subcategory 174,,Medium,Medium,P3,Phone,0,0,True,14.0,Group 70
INC0031835,Closed,Category 37,Subcategory 135,Symptom 87,Medium,Medium,P3,Phone,2,0,True,3178.0,Group 48
INC0031836,Closed,Category 26,Subcategory 175,Symptom 491,Medium,Medium,P3,Phone,4,0,False,16238.0,Group 70
INC0031837,Closed,Category 37,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,3,0,True,3233.0,Group 70
INC0031838,Closed,Category 57,Subcategory 218,,Medium,Medium,P3,Phone,0,0,True,3068.0,Group 65
INC0031839,Closed,Category 46,Subcategory 249,Symptom 286,High,Medium,P2,Phone,4,0,False,456.0,Group 57
INC0031840,Closed,Category 26,Subcategory 175,Symptom 116,Medium,Medium,P3,Phone,0,0,True,8.0,Group 70
INC0031841,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,7.0,Group 70
INC0031843,Closed,Category 42,Subcategory 223,Symptom 532,Medium,Medium,P3,Phone,1,0,True,2830.0,Group 39
INC0031844,Closed,Category 26,Subcategory 175,,Medium,Medium,P3,Phone,0,0,True,19.0,Group 70
INC0031845,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,11.0,Group 70
INC0031846,Closed,Category 26,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,10.0,Group 70
INC0031847,Closed,Category 46,Subcategory 251,Symptom 435,Medium,Medium,P3,Phone,1,0,True,2969.0,Group 22
INC0031848,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,13.0,Group 70
INC0031849,Closed,Category 19,Subcategory 163,,Medium,Medium,P3,Phone,0,0,True,5687.0,Group 24
INC0031850,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,4.0,Group 70
INC0031856,Closed,Category 37,Subcategory 123,Symptom 118,Medium,Medium,P3,Phone,0,0,True,2761.0,Group 48
INC0031857,Closed,Category 46,Subcategory 251,Symptom 435,Medium,Medium,P3,Phone,0,0,True,2731.0,Group 22
INC0031858,Closed,Category 42,Subcategory 223,Symptom 532,Medium,Medium,P3,Phone,2,0,True,2924.0,Group 70
INC0031859,Closed,Category 37,Subcategory 123,Symptom 127,Medium,Medium,P3,Phone,1,0,True,5793.0,Group 70
INC0031860,Closed,Category 37,Subcategory 123,Symptom 127,Medium,Medium,P3,Phone,0,0,True,1.0,Group 70
INC0031861,Closed,Category 53,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,20.0,Group 70
INC0031862,Closed,Category 26,Subcategory 175,Symptom 119,Medium,Medium,P3,Phone,0,0,True,42.0,Group 70
INC0031865,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,2.0,Group 70
INC0031866,Closed,Category 57,Subcategory 211,,Medium,Medium,P3,Phone,0,0,True,2697.0,Group 24
INC0031868,Closed,Category 53,Subcategory 82,,Medium,Medium,P3,Phone,1,0,True,4.0,Group 70
INC0031869,Closed,Category 26,Subcategory 175,Symptom 116,Medium,Medium,P3,Phone,0,0,True,59.0,Group 70
INC0031870,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,1,0,True,2129.0,Group 39
INC0031871,Closed,Category 20,Subcategory 174,,Medium,Medium,P3,Phone,0,0,True,15.0,Group 70
INC0031872,Closed,Category 46,Subcategory 251,,Medium,Medium,P3,Phone,0,0,True,4010.0,Group 22
INC0031873,Closed,Category 46,Subcategory 252,Symptom 226,Medium,Medium,P3,Phone,0,0,True,2231.0,Group 22
INC0031874,Closed,Category 28,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,3.0,Group 70
INC0031875,Closed,Category 26,Subcategory 175,,Medium,Medium,P3,Phone,0,0,True,40.0,Group 70
INC0031876,Closed,Category 23,Subcategory 75,Symptom 455,Medium,Medium,P3,Phone,1,0,True,2.0,Group 70
INC0031877,Closed,Category 26,Subcategory 175,,Medium,Medium,P3,Phone,0,0,True,4.0,Group 70
INC0031878,Closed,Category 26,Subcategory 175,,Medium,Medium,P3,Phone,0,0,True,3.0,Group 70
INC0031879,Closed,Category 53,Subcategory 80,Symptom 491,Medium,Medium,P3,Phone,1,0,True,3.0,Group 70
INC0031880,Closed,Category 46,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,0,0,True,2.0,Group 70
INC0031881,Closed,Category 46,Subcategory 251,Symptom 491,Medium,Medium,P3,Phone,2,0,False,13412.0,Group 22
INC0031882,Closed,Category 26,Subcategory 175,Symptom 491,Medium,Medium,P3,Phone,0,0,True,3358.0,Group 70
INC0031883,Closed,Category 53,Subcategory 80,Symptom 391,Medium,Medium,P3,Phone,0,0,True,1962.0,Group 19
INC0031887,Closed,Category 26,Subcategory 175,,Medium,Medium,P3,Phone,0,0,True,,Group 70
INC0031888,Closed,Category 9,Subcategory 174,,Medium,Medium,P3,Phone,0,0,True,,Group 70
INC0031889,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,,Group 70
INC0031890,Closed,Category 32,Subcategory 9,Symptom 105,Medium,Medium,P3,Phone,0,0,True,6.0,Group 70
INC0031891,Closed,Category 46,Subcategory 251,Symptom 435,Medium,Medium,P3,Phone,0,0,True,1518.0,Group 22
INC0031892,Closed,Category 53,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,17.0,Group 70
INC0031893,Closed,Category 57,Subcategory 170,Symptom 514,Medium,Medium,P3,Phone,0,0,True,1611.0,Group 65
INC0031894,Closed,Category 23,Subcategory 75,Symptom 250,Medium,Medium,P3,Phone,1,0,True,9.0,Group 70
INC0031895,Closed,Category 32,Subcategory 9,Symptom 491,Medium,Medium,P3,Phone,0,0,True,4.0,Group 70
INC0031896,Closed,Category 46,Subcategory 231,Symptom 264,Medium,Medium,P3,Phone,0,0,False,12996.0,Group 37
INC0031897,Closed,Category 42,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,0,0,True,5.0,Group 70
INC0031898,Closed,Category 32,Subcategory 9,Symptom 491,Medium,Medium,P3,Phone,0,0,True,31.0,Group 70
INC0031899,Closed,Category 53,Subcategory 80,Symptom 571,Medium,Medium,P3,Phone,0,0,True,1109.0,Group 19
INC0031900,Closed,Category 26,Subcategory 164,Symptom 295,Medium,Medium,P3,Phone,0,0,True,15.0,Group 70
INC0031901,Closed,Category 46,Subcategory 242,Symptom 274,Medium,Medium,P3,Phone,0,0,False,23086.0,Group 57
INC0031902,Closed,Category 26,Subcategory 164,Symptom 295,Medium,Medium,P3,Phone,0,0,True,36.0,Group 70
INC0031903,Closed,Category 26,Subcategory 164,Symptom 295,Medium,Medium,P3,Phone,0,0,True,35.0,Group 70
INC0031904,Closed,Category 20,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,22.0,Group 70
INC0031906,Closed,Category 32,Subcategory 9,Symptom 491,Medium,Medium,P3,Phone,0,0,True,,Group 70
INC0031908,Closed,Category 42,Subcategory 224,Symptom 7,Medium,Medium,P3,Phone,0,0,True,218.0,Group 70
INC0031909,Closed,Category 57,Subcategory 170,Symptom 534,Medium,Medium,P3,Phone,0,0,True,9.0,Group 70
INC0031910,Closed,Category 20,Subcategory 125,Symptom 517,Medium,Medium,P3,Phone,0,0,True,8.0,Group 70
INC0031911,Closed,Category 26,Subcategory 175,,Medium,Medium,P3,Phone,0,0,True,3.0,Group 70
INC0031912,Closed,Category 53,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,24.0,Group 70
INC0031913,Closed,Category 26,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,14.0,Group 70
INC0031914,Closed,Category 9,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,26.0,Group 70
INC0031915,Closed,Category 57,Subcategory 167,Symptom 296,Medium,Medium,P3,Phone,4,0,True,719.0,Group 54
INC0031916,Closed,Category 46,Subcategory 223,Symptom 491,Medium,Medium,P3,Phone,0,0,True,4.0,Group 70
INC0031917,Closed,Category 37,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,2.0,Group 70
INC0031918,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,3.0,Group 70
INC0031920,Closed,Category 26,Subcategory 174,Symptom 491,Medium,Medium,P3,Phone,0,0,True,14.0,Group 70
INC0031921,Closed,Category 43,Subcategory 107,Symptom 491,Medium,Medium,P3,Phone,3,0,True,1713.0,Group 55
INC0031922,Closed,Category 26,Subcategory 175,Symptom 491,Medium,Medium,P3,Phone,0,0,True,40.0,Group 70
INC0031923,Closed,Category 42,Subcategory 223,Symptom 534,Medium,Medium,P3,Phone,0,0,True,,Group 70
INC0031926,Closed,Category 37,Subcategory 123,Symptom 117,Medium,Medium,P3,Phone,0,0,True,360.0,Group 46
